org            	tool           	seed_num       	l              	w              	w/l            	f              	tpr            	tnr            	ToolCpuTime    	ToolMem        	ToolVMem       	ConCoverage    	QuCoverage     	seed                                    
hg38.chr18     	phRAIDER       	89             	48             	40             	0.833          	2              	NA             	NA             	NA             	NA             	NA             	NA             	NA             		1101101^{6}001^{6}1^{6}1^{6}11001^{6}011011
hg38.chr18     	phRAIDER       	93             	48             	40             	0.833          	2              	NA             	NA             	NA             	NA             	NA             	NA             	NA             		1^{13}001101^{3}01^{3}101^{3}011001^{13}
hg38.chr18     	phRAIDER       	65             	48             	40             	0.833          	2              	NA             	NA             	NA             	NA             	NA             	NA             	NA             		1101^{5}01^{5}001^{5}1^{5}1^{5}1001^{5}01^{5}011
hg38.chr18     	phRAIDER       	91             	48             	40             	0.833          	2              	NA             	NA             	NA             	NA             	NA             	NA             	NA             		101101^{7}01^{5}01^{7}1^{3}01^{5}01^{7}01101
hg38.chr18     	phRAIDER       	99             	48             	40             	0.833          	2              	NA             	NA             	NA             	NA             	NA             	NA             	NA             		1101^{6}01^{6}0101^{6}1^{4}0101^{6}01^{6}011
hg38.chr18     	phRAIDER       	64             	48             	40             	0.833          	2              	NA             	NA             	NA             	NA             	NA             	NA             	NA             		101^{12}01^{3}01^{3}1001^{3}101^{3}01^{12}01
hg38.chr18     	phRAIDER       	63             	48             	40             	0.833          	2              	NA             	NA             	NA             	NA             	NA             	NA             	NA             		1^{6}01^{5}01^{4}01101^{6}01101^{4}01^{5}01^{6}
hg38.chr18     	phRAIDER       	95             	48             	40             	0.833          	2              	NA             	NA             	NA             	NA             	NA             	NA             	NA             		101^{4}01^{4}101^{4}01^{4}1^{4}1^{4}01^{4}01^{4}101^{4}01
hg38.chr18     	phRAIDER       	83             	48             	40             	0.833          	2              	NA             	NA             	NA             	NA             	NA             	NA             	NA             		1^{7}01^{6}010101^{7}1^{3}010101^{6}01^{7}
hg38.chr18     	phRAIDER       	87             	48             	40             	0.833          	2              	NA             	NA             	NA             	NA             	NA             	NA             	NA             		1^{6}01^{5}01^{4}01^{3}01^{4}01^{3}01^{4}01^{5}01^{6}
hg38.chr18     	phRAIDER       	75             	48             	40             	0.833          	2              	NA             	NA             	NA             	NA             	NA             	NA             	NA             		1^{3}01^{3}1^{3}101^{3}1^{3}10101^{3}10101^{3}1^{3}101^{3}1^{3}101^{3}
hg38.chr18     	phRAIDER       	97             	48             	40             	0.833          	2              	NA             	NA             	NA             	NA             	NA             	NA             	NA             		1^{7}01001^{7}1^{4}01101^{7}1^{4}00101^{7}
hg38.chr18     	phRAIDER       	71             	48             	40             	0.833          	2              	NA             	NA             	NA             	NA             	NA             	NA             	NA             		1^{3}01^{3}01^{3}1^{3}1^{3}1101101101101^{3}1^{3}1^{3}1101^{3}01^{3}
hg38.chr18     	phRAIDER       	79             	48             	40             	0.833          	2              	NA             	NA             	NA             	NA             	NA             	NA             	NA             		1^{4}01^{4}01^{4}1^{4}001^{4}1^{4}001^{4}1^{4}01^{4}01^{4}
hg38.chr18     	phRAIDER       	81             	48             	40             	0.833          	2              	NA             	NA             	NA             	NA             	NA             	NA             	NA             		1101101^{5}01^{3}01^{5}1^{5}1^{5}101^{3}01^{5}011011
hg38.chr18     	phRAIDER       	98             	48             	40             	0.833          	2              	NA             	NA             	NA             	NA             	NA             	NA             	NA             		101^{17}00101101001^{17}01
hg38.chr18     	phRAIDER       	85             	48             	40             	0.833          	2              	NA             	NA             	NA             	NA             	NA             	NA             	NA             		1101^{16}0110^{4}1101^{16}011
hg38.chr18     	phRAIDER       	73             	48             	40             	0.833          	2              	NA             	NA             	NA             	NA             	NA             	NA             	NA             		1^{3}01^{3}01^{3}1^{3}1101^{3}1101101^{3}1101^{3}1^{3}1101^{3}01^{3}
hg38.chr18     	phRAIDER       	90             	48             	40             	0.833          	2              	NA             	NA             	NA             	NA             	NA             	NA             	NA             		1^{5}0110110101^{5}1^{5}1^{5}1^{5}0101101101^{5}
hg38.chr18     	phRAIDER       	77             	48             	40             	0.833          	2              	NA             	NA             	NA             	NA             	NA             	NA             	NA             		1^{7}001^{3}01101^{7}1^{7}1101101^{3}001^{7}
hg38.chr18     	phRAIDER       	94             	48             	40             	0.833          	2              	NA             	NA             	NA             	NA             	NA             	NA             	NA             		1^{12}01101^{3}01101101101^{3}01101^{12}
hg38.chr18     	phRAIDER       	82             	48             	40             	0.833          	2              	NA             	NA             	NA             	NA             	NA             	NA             	NA             		1^{8}001^{6}001^{8}1^{4}001^{6}001^{8}
hg38.chr18     	phRAIDER       	86             	48             	40             	0.833          	2              	NA             	NA             	NA             	NA             	NA             	NA             	NA             		1^{3}0101^{3}1^{3}1^{3}1^{3}1^{3}0011001^{3}1^{3}1^{3}1^{3}1^{3}0101^{3}
hg38.chr18     	phRAIDER       	74             	48             	40             	0.833          	2              	NA             	NA             	NA             	NA             	NA             	NA             	NA             		1^{7}01^{4}01101^{3}01^{7}101^{3}01101^{4}01^{7}
hg38.chr18     	phRAIDER       	61             	48             	40             	0.833          	2              	NA             	NA             	NA             	NA             	NA             	NA             	NA             		1^{3}01^{3}01^{3}1^{3}01^{3}1^{3}11001^{3}1^{3}1101^{3}1^{3}01^{3}01^{3}
hg38.chr18     	phRAIDER       	78             	48             	40             	0.833          	2              	NA             	NA             	NA             	NA             	NA             	NA             	NA             		1^{8}01^{5}01^{4}001^{5}1001^{4}01^{5}01^{8}
hg38.chr18     	phRAIDER       	96             	48             	40             	0.833          	2              	NA             	NA             	NA             	NA             	NA             	NA             	NA             		10101^{14}001^{8}001^{14}0101
hg38.chr18     	phRAIDER       	66             	48             	40             	0.833          	2              	NA             	NA             	NA             	NA             	NA             	NA             	NA             		101^{5}0101^{5}1^{5}1^{3}001^{5}1^{5}1^{3}0101^{5}01
hg38.chr18     	phRAIDER       	88             	48             	40             	0.833          	2              	NA             	NA             	NA             	NA             	NA             	NA             	NA             		1^{4}01^{4}1^{4}1^{4}1^{3}001001001^{4}1^{4}1^{4}1^{3}01^{4}
hg38.chr18     	phRAIDER       	136            	50             	40             	0.8            	2              	NA             	NA             	NA             	NA             	NA             	NA             	NA             		1^{14}0^{3}1^{5}0011001^{5}0^{3}1^{14}
hg38.chr18     	phRAIDER       	128            	50             	40             	0.8            	2              	NA             	NA             	NA             	NA             	NA             	NA             	NA             		1^{4}01^{4}1^{3}01001^{4}1101^{4}01^{4}1100101^{4}1^{3}01^{4}
hg38.chr18     	phRAIDER       	132            	50             	40             	0.8            	2              	NA             	NA             	NA             	NA             	NA             	NA             	NA             		1101^{5}01^{3}010101^{5}1^{5}1^{5}1010101^{3}01^{5}011
hg38.chr18     	phRAIDER       	122            	50             	40             	0.8            	2              	NA             	NA             	NA             	NA             	NA             	NA             	NA             		1^{4}001^{3}01^{4}1101^{3}01^{4}1^{4}01^{3}01^{4}1101^{3}001^{4}
hg38.chr18     	phRAIDER       	114            	50             	40             	0.8            	2              	NA             	NA             	NA             	NA             	NA             	NA             	NA             		101^{9}0^{3}1^{9}01101^{9}0^{3}1^{9}01
hg38.chr18     	phRAIDER       	123            	50             	40             	0.8            	2              	NA             	NA             	NA             	NA             	NA             	NA             	NA             		1^{7}0101^{6}01^{4}001^{4}001^{4}01^{6}0101^{7}
hg38.chr18     	phRAIDER       	115            	50             	40             	0.8            	2              	NA             	NA             	NA             	NA             	NA             	NA             	NA             		1101^{7}01^{5}0101^{4}01101^{4}0101^{5}01^{7}011
hg38.chr18     	phRAIDER       	119            	50             	40             	0.8            	2              	NA             	NA             	NA             	NA             	NA             	NA             	NA             		1^{6}01^{5}001^{3}001^{6}1^{6}001^{3}001^{5}01^{6}
hg38.chr18     	phRAIDER       	107            	50             	40             	0.8            	2              	NA             	NA             	NA             	NA             	NA             	NA             	NA             		1^{16}0110010011001001101^{16}
hg38.chr18     	phRAIDER       	111            	50             	40             	0.8            	2              	NA             	NA             	NA             	NA             	NA             	NA             	NA             		101^{4}01^{4}1^{3}0101^{4}1^{3}001^{4}1^{3}0101^{4}1^{3}01^{4}01
hg38.chr18     	phRAIDER       	103            	50             	40             	0.8            	2              	NA             	NA             	NA             	NA             	NA             	NA             	NA             		1^{5}01^{4}010101^{4}01^{5}1^{5}01^{4}010101^{4}01^{5}
hg38.chr18     	phRAIDER       	121            	50             	40             	0.8            	2              	NA             	NA             	NA             	NA             	NA             	NA             	NA             		1^{5}01^{5}001^{5}1^{4}0011001^{5}1^{4}001^{5}01^{5}
hg38.chr18     	phRAIDER       	125            	50             	40             	0.8            	2              	NA             	NA             	NA             	NA             	NA             	NA             	NA             		1^{6}01^{5}0101^{4}01^{3}01101^{3}01^{4}0101^{5}01^{6}
hg38.chr18     	phRAIDER       	139            	50             	40             	0.8            	2              	NA             	NA             	NA             	NA             	NA             	NA             	NA             		1^{3}01^{3}1^{3}110101^{3}11001^{3}1^{3}001^{3}110101^{3}1^{3}1101^{3}
hg38.chr18     	phRAIDER       	113            	50             	40             	0.8            	2              	NA             	NA             	NA             	NA             	NA             	NA             	NA             		1^{4}0101^{3}01^{4}1^{4}101101101101^{4}1^{4}101^{3}0101^{4}
hg38.chr18     	phRAIDER       	133            	50             	40             	0.8            	2              	NA             	NA             	NA             	NA             	NA             	NA             	NA             		1^{4}01^{3}01001^{4}01^{4}1^{4}1^{4}1^{4}01^{4}00101^{3}01^{4}
hg38.chr18     	phRAIDER       	117            	50             	40             	0.8            	2              	NA             	NA             	NA             	NA             	NA             	NA             	NA             		101^{12}001^{7}0^{4}1^{7}001^{12}01
hg38.chr18     	phRAIDER       	131            	50             	40             	0.8            	2              	NA             	NA             	NA             	NA             	NA             	NA             	NA             		1^{5}01^{3}01101^{3}10101^{5}1^{5}0101^{3}101101^{3}01^{5}
hg38.chr18     	phRAIDER       	105            	50             	40             	0.8            	2              	NA             	NA             	NA             	NA             	NA             	NA             	NA             		1101^{3}01^{3}101^{3}1^{3}01^{3}11001^{3}1101^{3}1^{3}01^{3}101^{3}011
hg38.chr18     	phRAIDER       	135            	50             	40             	0.8            	2              	NA             	NA             	NA             	NA             	NA             	NA             	NA             		101^{5}01^{5}110101^{5}01101^{5}0101^{5}1101^{5}01
hg38.chr18     	phRAIDER       	109            	50             	40             	0.8            	2              	NA             	NA             	NA             	NA             	NA             	NA             	NA             		1^{4}0010101^{3}01^{4}1^{4}1^{4}1^{4}1^{4}1101^{3}0101001^{4}
hg38.chr18     	phRAIDER       	126            	50             	40             	0.8            	2              	NA             	NA             	NA             	NA             	NA             	NA             	NA             		1010^{3}1^{11}01^{11}1^{3}01^{11}0^{3}101
hg38.chr18     	phRAIDER       	101            	50             	40             	0.8            	2              	NA             	NA             	NA             	NA             	NA             	NA             	NA             		1^{4}00110101^{4}1^{4}1^{4}1001^{4}1^{4}1^{4}101011001^{4}
hg38.chr18     	phRAIDER       	127            	50             	40             	0.8            	2              	NA             	NA             	NA             	NA             	NA             	NA             	NA             		1^{9}01^{5}0011001^{5}1^{3}0011001^{5}01^{9}
hg38.chr18     	phRAIDER       	118            	50             	40             	0.8            	2              	NA             	NA             	NA             	NA             	NA             	NA             	NA             		1^{6}0101^{6}1101^{3}011001101^{3}01^{6}110101^{6}
hg38.chr18     	phRAIDER       	137            	50             	40             	0.8            	2              	NA             	NA             	NA             	NA             	NA             	NA             	NA             		101^{7}01^{3}0101^{3}1101^{3}1^{3}01^{3}110101^{3}01^{7}01
hg38.chr18     	phRAIDER       	106            	50             	40             	0.8            	2              	NA             	NA             	NA             	NA             	NA             	NA             	NA             		1^{5}01^{4}0101^{3}01^{5}101101^{5}101^{3}0101^{4}01^{5}
hg38.chr18     	phRAIDER       	129            	50             	40             	0.8            	2              	NA             	NA             	NA             	NA             	NA             	NA             	NA             		1^{3}01101^{3}1^{3}1^{3}11010110110110101^{3}1^{3}1^{3}1101101^{3}
hg38.chr18     	phRAIDER       	110            	50             	40             	0.8            	2              	NA             	NA             	NA             	NA             	NA             	NA             	NA             		1^{3}001^{3}1101^{3}1^{3}1101101^{3}101101^{3}1^{3}1101^{3}11001^{3}
hg38.chr18     	phRAIDER       	102            	50             	40             	0.8            	2              	NA             	NA             	NA             	NA             	NA             	NA             	NA             		1^{6}01^{5}01^{6}0101100110101^{6}01^{5}01^{6}
hg38.chr18     	phRAIDER       	120            	50             	40             	0.8            	2              	NA             	NA             	NA             	NA             	NA             	NA             	NA             		11001^{6}01^{6}1^{3}001^{6}001^{6}1^{3}01^{6}0011
hg38.chr18     	phRAIDER       	124            	50             	40             	0.8            	2              	NA             	NA             	NA             	NA             	NA             	NA             	NA             		1^{6}001^{6}1^{3}001^{3}101101^{3}1001^{6}1^{3}001^{6}
hg38.chr18     	phRAIDER       	138            	50             	40             	0.8            	2              	NA             	NA             	NA             	NA             	NA             	NA             	NA             		1^{6}0101^{3}01^{3}1101^{3}101101^{3}101^{3}1101^{3}0101^{6}
hg38.chr18     	phRAIDER       	112            	50             	40             	0.8            	2              	NA             	NA             	NA             	NA             	NA             	NA             	NA             		1^{4}01101^{4}1^{3}01101^{3}01^{4}01^{3}01101^{4}1^{3}01101^{4}
hg38.chr18     	phRAIDER       	116            	50             	40             	0.8            	2              	NA             	NA             	NA             	NA             	NA             	NA             	NA             		1^{4}0^{3}1^{4}1^{4}1^{4}11011001101^{4}1^{4}1^{4}110^{3}1^{4}
hg38.chr18     	phRAIDER       	130            	50             	40             	0.8            	2              	NA             	NA             	NA             	NA             	NA             	NA             	NA             		1^{5}0110^{3}1^{5}1^{3}01^{5}1^{5}01^{5}1^{3}0^{3}1101^{5}
hg38.chr18     	phRAIDER       	104            	50             	40             	0.8            	2              	NA             	NA             	NA             	NA             	NA             	NA             	NA             		1^{4}01^{3}001^{4}1^{4}0101^{4}1^{4}0101^{4}1^{4}001^{3}01^{4}
